lineup_id	country	in_scope	channel_type	type_lookup	channel_id	dn_1	dn_2	standard_cable_network_station	dn_3	call_sign	channel_number	network_base	network_lookup	city	city_lookup	region	region_lookup	brand_scope	scope_lookup	resolution	resolution_lookup	feed_lookup	manual_override_needed	Manual_Display_namne	final_display_name
10271	US	Y	specialty	specialty	1386.stations.xmltv.tvmedia.ca	NBC Sports Network	NBCSN	No	48	NBCSN	48	NBC Sports Network	NBC						country_unique						#REF!
10273	US	Y	specialty	specialty	1386.stations.xmltv.tvmedia.ca	NBC Sports Network	NBCSN	No	90	NBCSN	90	NBC Sports Network	NBC						country_unique						#REF!
10273	US	Y	specialty	specialty	4710.stations.xmltv.tvmedia.ca	NBC Sports Network HD	NBCSNHD	No	590	NBCSNHD	590	NBC Sports Network HD	NBC						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	1797.stations.xmltv.tvmedia.ca	NBC Universo - Eastern feed	NBCUN	No	1643	NBCUN	1643	NBC Universo - Eastern feed	NBC						country_unique						#REF!
10273	US	Y	specialty	specialty	16418.stations.xmltv.tvmedia.ca	NBC Universo HD - Eastern	NBCUNHD	No	775	NBCUNHD	775	NBC Universo HD - Eastern	NBC						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	7292.stations.xmltv.tvmedia.ca	NJ PBS (NJTV)	PBS	No	23	PBS	23	NJ PBS	NJ PBS						country_unique						#REF!
10273	US	N	specialty	specialty	7096.stations.xmltv.tvmedia.ca	HBO Latino (HBO 7) HD - Eastern	HBOL	No	912	HBOL	912	HBO Latino	HBO Latino						country_unique		HD				#REF!
10273	US	N	specialty	specialty	8471.stations.xmltv.tvmedia.ca	HBO Latino (HBO 7) HD - Pacific	HBOL	No	913	HBOL	913	HBO Latino	HBO Latino						country_unique		HD				#REF!
10273	US	Y	specialty	local	7027.stations.xmltv.tvmedia.ca	"NJ PBS (WNJT) Trenton, NJ HD"	WNJT-HD	Yes	523	WNJT-HD	523	NJ PBS	NJ PBS		Trenton		NJ		country_unique		HD				"NJ PBS Trenton, NJ (US) (HD)"
10272	US	N	local	local	11213.stations.xmltv.tvmedia.ca	"OAN (KFLA-LD9) Los Angeles, CA"	KFLA-LD9	Yes	46061	KFLA-LD9		OAN	OAN	Los Angeles	Los Angeles	CA	CA		country_unique						"OAN Los Angeles, CA (US)"
10273	US	N	specialty	specialty	2086.stations.xmltv.tvmedia.ca	Olympic Channel	OLY	No	91	OLY	91	Olympic Channel	Olympic						country_unique						#REF!
10273	US	N	specialty	specialty	31948.stations.xmltv.tvmedia.ca	Olympic Channel HD	OLYHD	No	591	OLYHD	591	Olympic Channel HD	Olympic						country_unique		HD				#REF!
10270	CA	N	specialty	specialty	6484.stations.xmltv.tvmedia.ca	OMNI.1 HD	OMNI1	No	520	OMNI1	520	OMNI.1 HD	OMNI.1						country_unique		HD				#REF!
10270	CA	N	specialty	specialty	613.stations.xmltv.tvmedia.ca	OMNI.2	OMNI2	No	14	OMNI2	14	OMNI.2	OMNI.2						country_unique						#REF!
10270	CA	N	specialty	specialty	3624.stations.xmltv.tvmedia.ca	OMNI.2 HD	OMNI2	No	530	OMNI2	530	OMNI.2 HD	OMNI.2						country_unique		HD				#REF!
10270	CA	N	specialty	specialty	444.stations.xmltv.tvmedia.ca	ONE TV	ONE	No	265	ONE	265	ONE TV	ONE						country_unique						#REF!
10269	CA	N	specialty	specialty	3958.stations.xmltv.tvmedia.ca	ONE TV HD	ONE-HD	No	349	ONE-HD	349	ONE TV HD	ONE						country_unique		HD				#REF!
10272	US	N	local	local	11241.stations.xmltv.tvmedia.ca	"ONTV4U (KTBN-TV4) Los Angeles, CA"	KTBN-TV4	Yes	40-4	40-4		ONTV4U	ONTV4U	Los Angeles	Los Angeles	CA	CA		country_unique						"ONTV4U Los Angeles, CA (US)"
10271	US	N	local	local	14446.stations.xmltv.tvmedia.ca	"ONTV4U (WWTO-TV3) Chicago, IL"	WWTO-TV3	Yes	384	WWTO-TV3	384	ONTV4U	ONTV4U	Chicago	Chicago	IL	IL		country_unique						"ONTV4U Chicago, IL (US)"
10270	CA	N	specialty	specialty	296.stations.xmltv.tvmedia.ca	Oprah Winfrey Network Canada	OWN	No	252	OWN	252	Oprah Winfrey Network Canada	Oprah						country_unique						#REF!
10273	US	N	specialty	specialty	1159.stations.xmltv.tvmedia.ca	Oprah Winfrey Network USA Eastern	OWN	No	1625	OWN	1625	Oprah Winfrey Network USA Eastern	Oprah						country_unique						#REF!
10273	US	N	specialty	specialty	8587.stations.xmltv.tvmedia.ca	Oprah Winfrey Network USA Eastern HD	OWNHD	No	645	OWNHD	645	Oprah Winfrey Network USA Eastern HD	Oprah						country_unique		HD				#REF!
10271	US	N	specialty	specialty	8587.stations.xmltv.tvmedia.ca	Oprah Winfrey Network USA Eastern HD	OWNHD	No	30200	OWNHD		Oprah Winfrey Network USA Eastern HD	Oprah						country_unique		HD				#REF!
10273	US	N	specialty	specialty	15433.stations.xmltv.tvmedia.ca	ESPN College Extra 2	ESPNCSE2	No	1011	ESPNCSE2	1011	ESPN College Extra 2	ESPN						country_unique						#REF!
10273	US	Y	specialty	specialty	2270.stations.xmltv.tvmedia.ca	OuterMax - Eastern	MAX7	No	931	MAX7	931	OuterMax - Eastern	OuterMax						country_unique						#REF!
10273	US	N	specialty	specialty	15435.stations.xmltv.tvmedia.ca	ESPN College Extra 3	ESPNCSE3	No	1012	ESPNCSE3	1012	ESPN College Extra 3	ESPN						country_unique						#REF!
10273	US	N	specialty	specialty	15437.stations.xmltv.tvmedia.ca	ESPN College Extra 4	ESPNCSE4	No	1013	ESPNCSE4	1013	ESPN College Extra 4	ESPN						country_unique						#REF!
10273	US	N	specialty	specialty	15439.stations.xmltv.tvmedia.ca	ESPN College Extra 5	ESPNCSE5	No	1014	ESPNCSE5	1014	ESPN College Extra 5	ESPN						country_unique						#REF!
10273	US	N	specialty	specialty	15441.stations.xmltv.tvmedia.ca	ESPN College Extra 6	ESPNCSE6	No	1015	ESPNCSE6	1015	ESPN College Extra 6	ESPN						country_unique						#REF!
10272	US	N	local	local	37720.stations.xmltv.tvmedia.ca	"Outlaw (KSKJ-CD7) Los Angeles, CA"	KSKJ-CD7	Yes	45-7	45-7		Outlaw	Outlaw	Los Angeles	Los Angeles	CA	CA		country_unique						"Outlaw Los Angeles, CA (US)"
10270	CA	Y	specialty	specialty	2729.stations.xmltv.tvmedia.ca	OUTtv	OUTTV	No	269	OUTTV	269	OUTtv	OUTtv						country_unique						#REF!
10269	CA	Y	specialty	specialty	9309.stations.xmltv.tvmedia.ca	OUTtv HD	OUT	No	347	OUT	347	OUTtv HD	OUTtv						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	9309.stations.xmltv.tvmedia.ca	OUTtv HD	OUT	No	474	OUT	474	OUTtv HD	OUTtv						country_unique		HD				#REF!
10272	US	N	local	local	37110.stations.xmltv.tvmedia.ca	"Oxygen (KNBC-DT4) Los Angeles, CA"	KNBC4	Yes	46116	KNBC4		Oxygen	Oxygen	Los Angeles	Los Angeles	CA	CA		country_unique						"Oxygen Los Angeles, CA (US)"
10271	US	N	specialty	specialty	659.stations.xmltv.tvmedia.ca	Oxygen True Crime - Eastern Feed	OXY	No	66	OXY	66	Oxygen True Crime - Eastern Feed	Oxygen						country_unique						#REF!
10273	US	N	specialty	specialty	659.stations.xmltv.tvmedia.ca	Oxygen True Crime - Eastern Feed	OXY	No	144	OXY	144	Oxygen True Crime - Eastern Feed	Oxygen						country_unique						#REF!
10271	US	N	specialty	local	8581.stations.xmltv.tvmedia.ca	"UNI (WGBO) Chicago, IL HD"	WGBO-HD	Yes	1066	WGBO-HD	1066	UNI	UNI		Chicago		IL		multi_country		HD				"UNI Chicago, IL (US) (HD)"
10270	CA	N	specialty	specialty	1120.stations.xmltv.tvmedia.ca	Oxygen True Crime Canada	OXYG	No	282	OXYG	282	Oxygen True Crime Canada	Oxygen						country_unique						#REF!
10269	CA	N	specialty	specialty	8458.stations.xmltv.tvmedia.ca	Oxygen True Crime Canada HD	OXYHD	No	378	OXYHD	378	Oxygen True Crime Canada HD	Oxygen						country_unique		HD				#REF!
10273	US	N	specialty	specialty	6846.stations.xmltv.tvmedia.ca	Oxygen True Crime HD - Eastern	OXY	No	644	OXY	644	Oxygen True Crime HD - Eastern	Oxygen						country_unique		HD				#REF!
10271	US	N	specialty	specialty	6846.stations.xmltv.tvmedia.ca	Oxygen True Crime HD - Eastern	OXY	No	30300	OXY		Oxygen True Crime HD - Eastern	Oxygen						country_unique		HD				#REF!
10273	US	N	specialty	specialty	10780.stations.xmltv.tvmedia.ca	P.E.G. Access	P.E.G.	No	47		47	P.E.G. Access	P.E.G.						country_unique						#REF!
10273	US	Y	specialty	specialty	1030.stations.xmltv.tvmedia.ca	Paramount Network USA - Eastern Feed	PRMT	No	1505	PRMT	1505	Paramount Network USA - Eastern Feed	Paramount						country_unique						#REF!
10273	US	Y	specialty	specialty	6334.stations.xmltv.tvmedia.ca	Paramount Network USA HD - Eastern Feed	PRMT-HD	No	554	PRMT-HD	554	Paramount Network USA HD - Eastern Feed	Paramount						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	6334.stations.xmltv.tvmedia.ca	Paramount Network USA HD - Eastern Feed	PRMT-HD	No	27600	27600		Paramount Network USA HD - Eastern Feed	Paramount						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	3034.stations.xmltv.tvmedia.ca	Paramount+ with Showtime - Eastern	PARSHO-HD	No	865	PARSHO-HD	865	Paramount+ with Showtime - Eastern	Paramount+						country_unique						#REF!
10271	US	Y	specialty	specialty	3034.stations.xmltv.tvmedia.ca	Paramount+ with Showtime - Eastern	PARSHO-HD	No	1840	PARSHO-HD	1840	Paramount+ with Showtime - Eastern	Paramount+						country_unique						#REF!
10273	US	Y	specialty	specialty	665.stations.xmltv.tvmedia.ca	Paramount+ with Showtime - Eastern Feed	PARSHO	No	365	PARSHO	365	Paramount+ with Showtime - Eastern Feed	Paramount+						country_unique						#REF!
10273	US	N	specialty	specialty	9617.stations.xmltv.tvmedia.ca	MLB Extra Innings 1 HD	GMHD1	No	1466	GMHD1	1466	MLB Extra Innings 1 HD	MLB						country_unique		HD				#REF!
10273	US	N	specialty	specialty	9618.stations.xmltv.tvmedia.ca	MLB Extra Innings 2 HD	GMHD2	No	1467	GMHD2	1467	MLB Extra Innings 2 HD	MLB						country_unique		HD				#REF!
10273	US	N	specialty	specialty	9619.stations.xmltv.tvmedia.ca	MLB Extra Innings 3 HD	GMHD3	No	1468	GMHD3	1468	MLB Extra Innings 3 HD	MLB						country_unique		HD				#REF!
10273	US	N	specialty	specialty	9620.stations.xmltv.tvmedia.ca	MLB Extra Innings 4 HD	GMHD4	No	1469	GMHD4	1469	MLB Extra Innings 4 HD	MLB						country_unique		HD				#REF!
10273	US	N	specialty	specialty	9621.stations.xmltv.tvmedia.ca	MLB Extra Innings 5 HD	GMHD5	No	1470	GMHD5	1470	MLB Extra Innings 5 HD	MLB						country_unique		HD				#REF!
10273	US	N	specialty	specialty	9623.stations.xmltv.tvmedia.ca	MLB Extra Innings 6 HD	GMHD6	No	1471	GMHD6	1471	MLB Extra Innings 6 HD	MLB						country_unique		HD				#REF!
10273	US	N	specialty	specialty	9622.stations.xmltv.tvmedia.ca	MLB Extra Innings 7 HD	GMHD7	No	1472	GMHD7	1472	MLB Extra Innings 7 HD	MLB						country_unique		HD				#REF!
10273	US	N	specialty	specialty	9624.stations.xmltv.tvmedia.ca	MLB Extra Innings 8 HD	GMHD8	No	1473	GMHD8	1473	MLB Extra Innings 8 HD	MLB						country_unique		HD				#REF!
10273	US	N	specialty	specialty	9625.stations.xmltv.tvmedia.ca	MLB Extra Innings 9 HD	GMHD9	No	1474	GMHD9	1474	MLB Extra Innings 9 HD	MLB						country_unique		HD				#REF!
10273	US	N	specialty	specialty	2759.stations.xmltv.tvmedia.ca	MLB Extra Innings 1	GM1	No	1475	GM1	1475	MLB Extra Innings 1	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	2760.stations.xmltv.tvmedia.ca	MLB Extra Innings 2	GM2	No	1476	GM2	1476	MLB Extra Innings 2	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	2761.stations.xmltv.tvmedia.ca	MLB Extra Innings 3	GM3	No	1477	GM3	1477	MLB Extra Innings 3	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	2762.stations.xmltv.tvmedia.ca	MLB Extra Innings 4	GM4	No	1478	GM4	1478	MLB Extra Innings 4	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	2763.stations.xmltv.tvmedia.ca	MLB Extra Innings 5	GM5	No	1479	GM5	1479	MLB Extra Innings 5	MLB						country_unique						#REF!
10271	US	Y	specialty	specialty	665.stations.xmltv.tvmedia.ca	Paramount+ with Showtime - Eastern Feed	PARSHO	No	575	PARSHO	575	Paramount+ with Showtime - Eastern Feed	Paramount+						country_unique						#REF!
10273	US	N	specialty	specialty	2764.stations.xmltv.tvmedia.ca	MLB Extra Innings 6	GM6	No	1480	GM6	1480	MLB Extra Innings 6	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	2765.stations.xmltv.tvmedia.ca	MLB Extra Innings 7	GM7	No	1481	GM7	1481	MLB Extra Innings 7	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	2766.stations.xmltv.tvmedia.ca	MLB Extra Innings 8	GM8	No	1482	GM8	1482	MLB Extra Innings 8	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	2767.stations.xmltv.tvmedia.ca	MLB Extra Innings 9	GM9	No	1483	GM9	1483	MLB Extra Innings 9	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	2768.stations.xmltv.tvmedia.ca	MLB Extra Innings 10	GM10	No	1484	GM10	1484	MLB Extra Innings 10	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	6025.stations.xmltv.tvmedia.ca	MLB Extra Innings 11	GM11	No	1485	GM11	1485	MLB Extra Innings 11	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	6024.stations.xmltv.tvmedia.ca	MLB Extra Innings 12	GM12	No	1486	GM12	1486	MLB Extra Innings 12	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	6023.stations.xmltv.tvmedia.ca	MLB Extra Innings 13	GM13	No	1487	GM13	1487	MLB Extra Innings 13	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	15403.stations.xmltv.tvmedia.ca	MLB Extra Innings 14	GM14	No	1488	GM14	1488	MLB Extra Innings 14	MLB						country_unique						#REF!
10273	US	Y	specialty	specialty	10734.stations.xmltv.tvmedia.ca	Paramount+ with Showtime  West	PARSHOW	No	366	PARSHOW	366	Paramount+ with Showtime  West	Paramount+						country_unique						#REF!
10273	US	Y	specialty	specialty	10735.stations.xmltv.tvmedia.ca	Paramount+ with Showtime  West HD	PARSHOWHD	No	866		866	Paramount+ with Showtime  West HD	Paramount+						country_unique		HD				#REF!
10270	CA	Y	local	local	190.stations.xmltv.tvmedia.ca	"PBS (KCTS) Seattle, WA"	KCTS-TV	Yes	164	KCTS-TV	164	PBS	PBS	Seattle	Seattle	WA	WA		multi_country						"PBS Seattle, WA (CA)"
10269	CA	Y	specialty	local	10686.stations.xmltv.tvmedia.ca	"PBS (KCTS) Seattle, WA HD"	KCTS-HD	Yes	139	KCTS-HD	139	PBS	PBS		Seattle		WA		multi_country		HD				"PBS Seattle, WA (CA) (HD)"
10270	CA	Y	specialty	local	10686.stations.xmltv.tvmedia.ca	"PBS (KCTS) Seattle, WA HD"	KCTS-HD	Yes	532	KCTS-HD	532	PBS	PBS		Seattle		WA		multi_country		HD				"PBS Seattle, WA (CA) (HD)"
10272	US	Y	local	local	2630.stations.xmltv.tvmedia.ca	"PBS (KLCS) Los Angeles, CA"	KLCS	Yes	58-1	KLCS		PBS	PBS	Los Angeles	Los Angeles	CA	CA		multi_country						"PBS Los Angeles, CA (US)"
10269	CA	Y	specialty	local	8499.stations.xmltv.tvmedia.ca	"PBS (KSPS) Spokane, WA HD"	KSPS-HD	Yes	140	KSPS-HD	140	PBS	PBS		Spokane		WA		multi_country		HD				"PBS Spokane, WA (CA) (HD)"
10272	US	Y	local	local	2610.stations.xmltv.tvmedia.ca	"PBS (KVCR) San Bernardino, CA"	KVCR-DT	Yes	46046	46046		PBS	PBS	San Bernardino	San Bernardino	CA	CA		multi_country						"PBS San Bernardino, CA (US)"
10269	CA	Y	specialty	local	5897.stations.xmltv.tvmedia.ca	"PBS (WGBH) Boston, MA HD"	WGBH-HD	Yes	270	WGBH-HD	270	PBS	PBS		Boston		MA		multi_country		HD				"PBS Boston, MA (CA) (HD)"
10273	US	Y	local	local	1775.stations.xmltv.tvmedia.ca	"PBS (WLIW) Long Island, NY"	WLIW	Yes	470	WLIW	470	PBS	PBS	Long Island	Long Island	NY	NY		multi_country						"PBS Long Island, NY (US)"
10270	CA	Y	local	local	92.stations.xmltv.tvmedia.ca	"PBS (WNED) Buffalo, NY"	WNED-TV	Yes	161	WNED-TV	161	PBS	PBS	Buffalo	Buffalo	NY	NY		multi_country						"PBS Buffalo, NY (CA)"
10270	CA	Y	specialty	local	6855.stations.xmltv.tvmedia.ca	"PBS (WNED) Buffalo, NY HD"	WNED-HD	Yes	525	WNED-HD	525	PBS	PBS		Buffalo		NY		multi_country		HD				"PBS Buffalo, NY (CA) (HD)"
10273	US	Y	local	local	1774.stations.xmltv.tvmedia.ca	"PBS (WNET) New York, NY"	WNET	Yes	13	WNET	13	PBS	PBS	New York	New York	NY	NY		multi_country						"PBS New York, NY (US)"
10273	US	N	specialty	specialty	1894.stations.xmltv.tvmedia.ca	Galavision - Eastern Feed	GALA	No	1503	GALA	1503	Galavision - Eastern Feed	Galavision						country_unique						#REF!
10273	US	Y	specialty	local	11335.stations.xmltv.tvmedia.ca	"PBS (WNET) New York, NY HD"	WNET-HD	Yes	513	WNET-HD	513	PBS	PBS		New York		NY		multi_country		HD				"PBS New York, NY (US) (HD)"
10271	US	Y	local	local	1832.stations.xmltv.tvmedia.ca	"PBS (WTTW) Chicago, IL"	WTTW	Yes	11	WTTW	11	PBS	PBS	Chicago	Chicago	IL	IL		multi_country						"PBS Chicago, IL (US)"
10273	US	N	specialty	specialty	14996.stations.xmltv.tvmedia.ca	Television Dominicana	TD	No	1506	TD	1506	Television Dominicana	Television						country_unique						#REF!
10271	US	Y	specialty	local	8584.stations.xmltv.tvmedia.ca	"PBS (WTTW) Chicago, IL HD"	WTTW-HD	Yes	1011	WTTW-HD	1011	PBS	PBS		Chicago		IL		multi_country		HD				"PBS Chicago, IL (US) (HD)"
10271	US	Y	specialty	local	8589.stations.xmltv.tvmedia.ca	"PBS (WTTW2) Chicago, IL Prime"	WTTW2	Yes	1153	WTTW2	1153	PBS	PBS		Chicago		IL		multi_country						"PBS Chicago, IL (US)"
10271	US	Y	specialty	local	36439.stations.xmltv.tvmedia.ca	"PBS (WTTW2) Chicago, IL Prime HD"	WTTW2-HD	Yes	1150	WTTW2-HD	1150	PBS	PBS		Chicago		IL		multi_country		HD				"PBS Chicago, IL (US) (HD)"
10273	US	N	specialty	specialty	4570.stations.xmltv.tvmedia.ca	Sur Peru - Eastern	SP	No	1510	SP	1510	Sur Peru - Eastern	Sur						country_unique						#REF!
10270	CA	Y	local	local	22.stations.xmltv.tvmedia.ca	"PBS (WTVS) Detroit, MI"	WTVS	Yes	163	WTVS	163	PBS	PBS	Detroit	Detroit	MI	MI		multi_country						"PBS Detroit, MI (CA)"
10271	US	Y	specialty	specialty	1837.stations.xmltv.tvmedia.ca	PBS (WYIN) Indiana	WYIN	Yes	17	WYIN	17	PBS	PBS						multi_country						#REF!
10271	US	Y	specialty	specialty	11339.stations.xmltv.tvmedia.ca	PBS (WYIN) Indiana HD	WYIN-HD	Yes	1056	WYIN-HD	1056	PBS	PBS						multi_country		HD				#REF!
10273	US	N	specialty	specialty	2108.stations.xmltv.tvmedia.ca	ESPN Deportes	ESPND	No	1520	ESPND	1520	ESPN Deportes	ESPN						country_unique						#REF!
10273	US	N	specialty	specialty	1827.stations.xmltv.tvmedia.ca	Fox Deportes	FOXD	No	1521	FOXD	1521	Fox Deportes	Fox						country_unique						#REF!
10272	US	N	local	local	5839.stations.xmltv.tvmedia.ca	"PBS Kids (KLCS2) Los Angeles, CA"	KLCS2	Yes	58-2	58-2		PBS	PBS Kids	Kids (KLCS2) Los Angeles	Los Angeles	CA	CA		multi_country						"PBS Kids Los Angeles, CA (US)"
10273	US	N	specialty	specialty	1305.stations.xmltv.tvmedia.ca	Univision - Eastern Feed	UNI	No	1524	UNI	1524	Univision - Eastern Feed	Univision						country_unique						#REF!
10273	US	N	specialty	specialty	1953.stations.xmltv.tvmedia.ca	YES Network	YES	No	1526	YES	1526	YES Network	YES						country_unique						#REF!
10273	US	N	specialty	specialty	4186.stations.xmltv.tvmedia.ca	SNY: SportsNet New York (Comcast)	SNY	Yes	1527	SNY	1527	SNY: SportsNet New York	SNY: SportsNet New York						country_unique						#REF!
10273	US	N	local	local	2088.stations.xmltv.tvmedia.ca	"PBS Kids (WNET-DT2) New York, NY"	WNET2	Yes	472	WNET2	472	PBS	PBS Kids	Kids (WNET-DT2) New York	New York	NY	NY		multi_country						"PBS Kids New York, NY (US)"
10272	US	N	local	local	2632.stations.xmltv.tvmedia.ca	"PBS SoCal1 (KOCE) Huntington Beach, CA"	KOCE-TV	Yes	50-1	50-1		PBS	PBS SoCal1	SoCal1 (KOCE) Huntington Beach	Huntington Beach	CA	CA		multi_country						"PBS SoCal1 Huntington Beach, CA (US)"
10273	US	N	specialty	specialty	6178.stations.xmltv.tvmedia.ca	MLB Network	MLB	No	1530	MLB	1530	MLB Network	MLB						country_unique						#REF!
10273	US	N	specialty	specialty	10502.stations.xmltv.tvmedia.ca	Fox Deportes HD	FOXD	No	1534	FOXD	1534	Fox Deportes HD	Fox						country_unique		HD				#REF!
10273	US	N	specialty	specialty	7074.stations.xmltv.tvmedia.ca	AYM Sports	AYM	No	1535	AYM	1535	AYM Sports	AYM						country_unique						#REF!
10273	US	N	specialty	specialty	4578.stations.xmltv.tvmedia.ca	TyC Sports	TYC	No	1536	TYC	1536	TyC Sports	TyC						country_unique						#REF!
10273	US	N	specialty	specialty	10347.stations.xmltv.tvmedia.ca	ESPN Deportes HD	ESPNDHD	No	1537	ESPNDHD	1537	ESPN Deportes HD	ESPN						country_unique		HD				#REF!
10273	US	N	specialty	specialty	10856.stations.xmltv.tvmedia.ca	beIN Sport en Espanol HD	beINSHD	No	1538		1538	beIN Sport en Espanol HD	beIN						country_unique		HD				#REF!
10273	US	N	specialty	specialty	8136.stations.xmltv.tvmedia.ca	Univision - Eastern Feed HD	UNI	No	1539	UNI	1539	Univision - Eastern Feed HD	Univision						country_unique		HD				#REF!
10272	US	N	local	local	8844.stations.xmltv.tvmedia.ca	"PBS SoCal2 (KOCE-TV2) Huntington Beach, CA"	KOCE-TV2	Yes	50-2	50-2		PBS	PBS SoCal2	SoCal2 (KOCE-TV2) Huntington Beach	Huntington Beach	CA	CA		multi_country						"PBS SoCal2 Huntington Beach, CA (US)"
10272	US	N	local	local	13281.stations.xmltv.tvmedia.ca	"PBS World (KOCE-TV4) Huntington Beach, CA"	KOCE-TV4	Yes	50-4	50-4		PBS	PBS World	World (KOCE-TV4) Huntington Beach	Huntington Beach	CA	CA		multi_country						"PBS World Huntington Beach, CA (US)"
10273	US	N	local	local	6203.stations.xmltv.tvmedia.ca	"PBS World (WLIW3) Long Island, NY"	WLIW3	Yes	473	WLIW3	473	PBS	PBS World	World (WLIW3) Long Island	Long Island	NY	NY		multi_country						"PBS World Long Island, NY (US)"
10272	US	N	local	local	13372.stations.xmltv.tvmedia.ca	"Peace TV (KTAV-LD6) Altadena, CA"	KTAV-LD6	Yes	35-6	35-6		Peace	Peace TV	TV (KTAV-LD6) Altadena	Altadena	CA	CA		country_unique						"Peace TV Altadena, CA (US)"
10269	CA	Y	specialty	specialty	4179.stations.xmltv.tvmedia.ca	Peachtree TV (Canada)	PEACH	Yes	511	PEACH	511	Peachtree TV	Peachtree TV						country_unique						#REF!
10273	US	Y	specialty	specialty	18806.stations.xmltv.tvmedia.ca	Pets.TV HD	PETS.TV	No	633	PETS.TV	633	Pets.TV HD	Pets.TV						country_unique		HD				#REF!
10273	US	N	specialty	specialty	648.stations.xmltv.tvmedia.ca	C-SPAN	CSPAN	No	1546	CSPAN	1546	C-SPAN	C-SPAN						country_unique						#REF!
10273	US	N	specialty	specialty	10165.stations.xmltv.tvmedia.ca	POP - East	POP	No	194	POP	194	POP - East	POP						country_unique						#REF!
10273	US	N	specialty	specialty	10370.stations.xmltv.tvmedia.ca	POP HD - East	POPHD	No	694	POPHD	694	POP HD - East	POP						country_unique		HD				#REF!
