"source_root","target_root","mode","full_path","relative_path","target_path","target_exists_now","extension","size_bytes","last_write_time"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\de.m3u","de.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\de.m3u","False",".m3u","33259","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\de_adultswim.m3u","de_adultswim.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\de_adultswim.m3u","False",".m3u","4050","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\de_pluto.m3u","de_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\de_pluto.m3u","False",".m3u","98598","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\de_rakuten.m3u","de_rakuten.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\de_rakuten.m3u","False",".m3u","1032","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\de_samsung.m3u","de_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\de_samsung.m3u","False",".m3u","515","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\dj.m3u","dj.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\dj.m3u","False",".m3u","9","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\dk.m3u","dk.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\dk.m3u","False",".m3u","3027","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\dk_samsung.m3u","dk_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\dk_samsung.m3u","False",".m3u","1049","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\dm.m3u","dm.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\dm.m3u","False",".m3u","128","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\do.m3u","do.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\do.m3u","False",".m3u","29606","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\dz.m3u","dz.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\dz.m3u","False",".m3u","1823","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ec.m3u","ec.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ec.m3u","False",".m3u","9538","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ee.m3u","ee.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ee.m3u","False",".m3u","1308","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\eg.m3u","eg.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\eg.m3u","False",".m3u","2803","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\eh.m3u","eh.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\eh.m3u","False",".m3u","115","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\es.m3u","es.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\es.m3u","False",".m3u","48311","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\es_pluto.m3u","es_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\es_pluto.m3u","False",".m3u","24025","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\es_rakuten.m3u","es_rakuten.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\es_rakuten.m3u","False",".m3u","2635","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\es_samsung.m3u","es_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\es_samsung.m3u","False",".m3u","1865","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\es_yowi.m3u","es_yowi.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\es_yowi.m3u","False",".m3u","9","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\et.m3u","et.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\et.m3u","False",".m3u","720","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fi.m3u","fi.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fi.m3u","False",".m3u","3796","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fi_rakuten.m3u","fi_rakuten.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fi_rakuten.m3u","False",".m3u","999","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fi_samsung.m3u","fi_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fi_samsung.m3u","False",".m3u","698","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fj.m3u","fj.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fj.m3u","False",".m3u","141","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fm.m3u","fm.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fm.m3u","False",".m3u","9","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fo.m3u","fo.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fo.m3u","False",".m3u","142","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fr.m3u","fr.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fr.m3u","False",".m3u","13103","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fr_bfm.m3u","fr_bfm.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fr_bfm.m3u","False",".m3u","6191","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fr_fashiontv.m3u","fr_fashiontv.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fr_fashiontv.m3u","False",".m3u","620","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fr_groupecanalplus.m3u","fr_groupecanalplus.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fr_groupecanalplus.m3u","False",".m3u","184","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fr_groupem6.m3u","fr_groupem6.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fr_groupem6.m3u","False",".m3u","149","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fr_persiana.m3u","fr_persiana.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fr_persiana.m3u","False",".m3u","1842","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fr_pluto.m3u","fr_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fr_pluto.m3u","False",".m3u","55139","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fr_rakuten.m3u","fr_rakuten.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fr_rakuten.m3u","False",".m3u","9140","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fr_samsung.m3u","fr_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fr_samsung.m3u","False",".m3u","1985","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ga.m3u","ga.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ga.m3u","False",".m3u","567","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ge.m3u","ge.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ge.m3u","False",".m3u","1206","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gf.m3u","gf.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gf.m3u","False",".m3u","122","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gh.m3u","gh.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gh.m3u","False",".m3u","2334","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gl.m3u","gl.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gl.m3u","False",".m3u","9","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gm.m3u","gm.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gm.m3u","False",".m3u","116","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gn.m3u","gn.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gn.m3u","False",".m3u","1597","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gp.m3u","gp.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gp.m3u","False",".m3u","699","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gq.m3u","gq.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gq.m3u","False",".m3u","369","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gr.m3u","gr.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gr.m3u","False",".m3u","15712","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gt.m3u","gt.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gt.m3u","False",".m3u","10605","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gu.m3u","gu.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gu.m3u","False",".m3u","137","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gy.m3u","gy.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gy.m3u","False",".m3u","425","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\hk.m3u","hk.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\hk.m3u","False",".m3u","2318","2024-11-20 15:31:29"
